date,open,high,low,close,volume
2023-01-12 09:45:00,17899.4,17908.95,17870.0,17884.25,0
2023-01-12 10:00:00,17883.55,17889.65,17841.35,17853.85,0
2023-01-12 10:15:00,17853.95,17853.95,17822.4,17829.6,0
2023-01-12 10:30:00,17829.7,17833.6,17812.0,17830.25,0
2023-01-12 10:45:00,17830.05,17837.5,17816.85,17827.9,0
2023-01-12 11:00:00,17827.55,17835.85,17796.35,17800.85,0
2023-01-12 11:15:00,17800.4,17815.65,17798.95,17803.55,0
2023-01-12 11:30:00,17803.95,17827.15,17802.45,17811.75,0
2023-01-12 11:45:00,17810.95,17811.95,17780.85,17786.45,0
2023-01-12 12:00:00,17786.4,17816.1,17785.2,17814.85,0
2023-01-12 12:15:00,17815.1,17835.2,17811.55,17823.7,0
2023-01-12 12:30:00,17824.05,17828.35,17812.55,17819.9,0
2023-01-12 12:45:00,17819.0,17852.3,17817.35,17836.6,0
2023-01-12 13:00:00,17837.2,17849.45,17810.7,17825.85,0
2023-01-12 13:15:00,17824.15,17834.45,17784.9,17788.05,0
2023-01-12 13:30:00,17786.95,17795.2,17762.25,17776.85,0
2023-01-12 13:45:00,17775.65,17812.9,17775.65,17810.4,0
2023-01-12 14:00:00,17809.35,17837.9,17809.1,17829.1,0
2023-01-12 14:15:00,17828.35,17862.2,17822.95,17839.8,0
2023-01-12 14:30:00,17838.7,17844.55,17821.4,17822.85,0
2023-01-12 14:45:00,17820.9,17848.3,17813.7,17820.15,0
2023-01-12 15:00:00,17823.65,17867.4,17823.65,17858.35,0
2023-01-12 15:15:00,17858.35,17869.25,17856.0,17866.0,0
2023-01-13 09:15:00,17867.5,17869.1,17789.65,17803.6,0
2023-01-13 09:30:00,17803.9,17839.7,17781.55,17784.5,0
2023-01-13 09:45:00,17784.75,17813.2,17776.45,17782.8,0
2023-01-13 10:00:00,17781.95,17807.8,17774.55,17785.0,0
2023-01-13 10:15:00,17784.7,17816.65,17782.1,17801.75,0
2023-01-13 10:30:00,17801.8,17824.65,17794.85,17821.1,0
2023-01-13 10:45:00,17820.95,17833.9,17806.2,17811.8,0
2023-01-13 11:00:00,17811.8,17835.0,17808.9,17830.4,0
2023-01-13 11:15:00,17830.35,17839.15,17819.2,17825.2,0
2023-01-13 11:30:00,17825.4,17836.2,17813.7,17817.25,0
2023-01-13 11:45:00,17816.95,17840.05,17813.7,17831.6,0
2023-01-13 12:00:00,17831.95,17853.1,17828.2,17851.1,0
2023-01-13 12:15:00,17851.15,17902.65,17849.35,17894.85,0
2023-01-13 12:30:00,17895.3,17898.15,17879.45,17889.3,0
2023-01-13 12:45:00,17889.1,17937.75,17884.95,17932.15,0
2023-01-13 13:00:00,17931.95,17965.05,17929.9,17965.05,0
2023-01-13 13:15:00,17964.35,17976.05,17960.1,17967.55,0
2023-01-13 13:30:00,17967.15,17982.6,17945.15,17974.7,0
2023-01-13 13:45:00,17975.2,17992.45,17972.8,17981.7,0
2023-01-13 14:00:00,17980.5,17998.95,17979.1,17989.75,0
2023-01-13 14:15:00,17988.2,17992.5,17959.6,17967.65,0
2023-01-13 14:30:00,17966.45,17968.15,17939.1,17954.75,0
2023-01-13 14:45:00,17954.55,17965.2,17940.65,17952.35,0
2023-01-13 15:00:00,17951.35,17970.5,17934.55,17957.8,0
2023-01-13 15:15:00,17958.1,17965.7,17947.0,17950.5,0
2023-01-16 09:15:00,18033.15,18049.65,17985.35,17997.65,0
2023-01-16 09:30:00,17998.9,17998.9,17958.6,17986.9,0
2023-01-16 09:45:00,17986.55,17986.55,17943.05,17977.95,0
2023-01-16 10:00:00,17979.2,17991.3,17964.55,17972.7,0
2023-01-16 10:15:00,17972.9,17980.1,17957.35,17972.5,0
2023-01-16 10:30:00,17972.4,17980.55,17963.15,17976.65,0
2023-01-16 10:45:00,17976.1,17979.75,17968.0,17977.55,0
2023-01-16 11:00:00,17977.3,17978.7,17956.4,17956.5,0
2023-01-16 11:15:00,17957.1,17957.1,17924.75,17947.1,0
2023-01-16 11:30:00,17946.9,17948.1,17928.3,17939.6,0
2023-01-16 11:45:00,17940.05,17940.25,17924.45,17928.35,0
2023-01-16 12:00:00,17928.75,17931.15,17913.7,17914.6,0
2023-01-16 12:15:00,17914.3,17914.35,17895.4,17904.3,0
2023-01-16 12:30:00,17904.0,17914.95,17891.65,17895.8,0
2023-01-16 12:45:00,17895.75,17895.75,17882.65,17889.8,0
2023-01-16 13:00:00,17889.95,17923.1,17880.2,17920.6,0
2023-01-16 13:15:00,17920.8,17934.45,17919.85,17927.6,0
2023-01-16 13:30:00,17926.85,17944.3,17902.4,17902.85,0
2023-01-16 13:45:00,17903.1,17907.4,17863.65,17869.35,0
2023-01-16 14:00:00,17868.25,17886.45,17854.15,17880.75,0
2023-01-16 14:15:00,17881.9,17885.65,17861.9,17869.5,0
2023-01-16 14:30:00,17868.15,17894.45,17862.95,17877.15,0
2023-01-16 14:45:00,17876.1,17879.35,17858.95,17876.5,0
2023-01-16 15:00:00,17877.8,17902.75,17875.3,17894.85,0
2023-01-16 15:15:00,17894.7,17904.45,17889.25,17891.7,0
2023-01-17 09:15:00,17922.8,17958.55,17888.2,17946.0,0
2023-01-17 09:30:00,17947.2,17977.7,17944.1,17963.2,0
2023-01-17 09:45:00,17963.4,18005.5,17951.75,18005.2,0
2023-01-17 10:00:00,18005.45,18016.15,17995.0,18004.9,0
2023-01-17 10:15:00,18005.25,18020.0,17997.3,18010.9,0
2023-01-17 10:30:00,18011.6,18029.85,18011.6,18014.1,0
2023-01-17 10:45:00,18013.95,18021.35,17978.3,17988.15,0
2023-01-17 11:00:00,17987.95,17996.7,17972.3,17986.3,0
2023-01-17 11:15:00,17986.45,17988.3,17970.95,17988.2,0
2023-01-17 11:30:00,17988.15,18005.15,17985.95,17999.5,0
2023-01-17 11:45:00,17999.05,18018.5,17991.4,18010.0,0
2023-01-17 12:00:00,18009.8,18010.9,17998.55,18008.65,0
2023-01-17 12:15:00,18009.25,18009.55,17986.25,17988.55,0
2023-01-17 12:30:00,17988.95,17992.35,17968.8,17970.95,0
2023-01-17 12:45:00,17971.15,17985.0,17958.05,17960.65,0
2023-01-17 13:00:00,17960.95,17968.4,17941.45,17947.25,0
2023-01-17 13:15:00,17948.0,17955.45,17926.7,17938.1,0
2023-01-17 13:30:00,17937.85,17983.25,17937.45,17978.05,0
2023-01-17 13:45:00,17980.05,17994.85,17967.6,17978.65,0
2023-01-17 14:00:00,17979.3,17990.55,17963.8,17989.5,0
2023-01-17 14:15:00,17990.5,18001.65,17981.5,17984.7,0
2023-01-17 14:30:00,17985.05,18008.3,17982.25,17997.65,0
2023-01-17 14:45:00,17998.5,18014.95,17993.15,17997.75,0
2023-01-17 15:00:00,17999.05,18062.1,17999.05,18059.0,0
2023-01-17 15:15:00,18058.1,18070.5,18052.25,18056.8,0
2023-01-18 09:15:00,18074.3,18090.2,18032.6,18067.55,0
2023-01-18 09:30:00,18068.1,18095.0,18055.7,18090.5,0
2023-01-18 09:45:00,18091.75,18116.35,18089.8,18113.3,0
2023-01-18 10:00:00,18113.05,18131.6,18107.5,18118.9,0
2023-01-18 10:15:00,18119.75,18122.8,18104.4,18107.55,0
2023-01-18 10:30:00,18107.6,18124.3,18101.25,18121.4,0
2023-01-18 10:45:00,18120.6,18122.7,18108.5,18116.35,0
2023-01-18 11:00:00,18116.2,18141.3,18112.3,18141.3,0
2023-01-18 11:15:00,18141.2,18157.7,18140.55,18150.1,0
2023-01-18 11:30:00,18150.1,18172.95,18147.8,18170.35,0
2023-01-18 11:45:00,18170.4,18171.6,18157.65,18160.8,0
2023-01-18 12:00:00,18160.4,18177.1,18159.6,18173.95,0
2023-01-18 12:15:00,18173.55,18175.6,18163.6,18173.45,0
2023-01-18 12:30:00,18173.5,18175.85,18151.25,18158.5,0
2023-01-18 12:45:00,18158.95,18165.55,18149.25,18150.35,0
2023-01-18 13:00:00,18150.2,18164.15,18145.6,18146.3,0
2023-01-18 13:15:00,18146.25,18159.95,18146.25,18155.2,0
2023-01-18 13:30:00,18154.55,18179.75,18154.55,18176.0,0
2023-01-18 13:45:00,18176.2,18180.15,18153.15,18160.6,0
2023-01-18 14:00:00,18160.85,18162.95,18136.8,18149.8,0
2023-01-18 14:15:00,18149.75,18163.9,18143.55,18159.9,0
2023-01-18 14:30:00,18160.1,18178.2,18160.1,18176.0,0
2023-01-18 14:45:00,18175.85,18183.2,18161.0,18175.0,0
2023-01-18 15:00:00,18177.8,18177.8,18150.65,18154.95,0
2023-01-18 15:15:00,18155.05,18169.65,18154.8,18163.8,0
2023-01-19 09:15:00,18119.8,18139.05,18081.45,18082.05,0
2023-01-19 09:30:00,18083.1,18121.8,18079.5,18100.05,0
2023-01-19 09:45:00,18101.05,18110.6,18092.15,18098.2,0
2023-01-19 10:00:00,18098.0,18101.0,18064.3,18076.75,0
2023-01-19 10:15:00,18076.1,18100.6,18070.95,18100.6,0
2023-01-19 10:30:00,18100.9,18117.8,18095.55,18108.35,0
2023-01-19 10:45:00,18108.95,18127.9,18107.0,18127.65,0
2023-01-19 11:00:00,18127.6,18155.1,18121.25,18130.65,0
2023-01-19 11:15:00,18131.6,18135.35,18109.3,18122.5,0
2023-01-19 11:30:00,18122.25,18143.05,18117.9,18143.05,0
2023-01-19 11:45:00,18143.55,18152.2,18121.5,18126.0,0
2023-01-19 12:00:00,18126.05,18135.9,18121.2,18133.95,0
2023-01-19 12:15:00,18134.1,18139.55,18123.5,18136.5,0
2023-01-19 12:30:00,18136.4,18144.9,18126.55,18128.75,0
2023-01-19 12:45:00,18128.55,18129.3,18106.1,18112.55,0
2023-01-19 13:00:00,18112.6,18128.05,18111.45,18117.15,0
2023-01-19 13:15:00,18117.3,18129.15,18104.95,18119.7,0
2023-01-19 13:30:00,18119.95,18129.2,18114.75,18125.5,0
2023-01-19 13:45:00,18125.2,18127.65,18111.1,18118.1,0
2023-01-19 14:00:00,18118.45,18132.55,18117.95,18131.35,0
2023-01-19 14:15:00,18131.55,18138.2,18091.1,18096.05,0
2023-01-19 14:30:00,18095.85,18111.2,18088.5,18108.5,0
2023-01-19 14:45:00,18105.35,18109.0,18087.5,18092.55,0
2023-01-19 15:00:00,18093.2,18121.6,18093.2,18103.05,0
2023-01-19 15:15:00,18102.9,18108.35,18084.95,18089.05,0
2023-01-20 09:15:00,18115.6,18118.05,18076.35,18087.45,0
2023-01-20 09:30:00,18087.9,18106.0,18073.05,18081.7,0
2023-01-20 09:45:00,18082.5,18093.55,18069.45,18086.75,0
2023-01-20 10:00:00,18086.9,18119.9,18086.9,18117.7,0
2023-01-20 10:15:00,18117.9,18135.95,18114.6,18128.85,0
2023-01-20 10:30:00,18128.45,18144.5,18121.75,18140.75,0
2023-01-20 10:45:00,18140.55,18144.65,18118.0,18119.35,0
2023-01-20 11:00:00,18119.0,18122.9,18103.85,18104.3,0
2023-01-20 11:15:00,18104.8,18118.6,18099.25,18114.5,0
2023-01-20 11:30:00,18114.5,18119.25,18108.0,18109.4,0
2023-01-20 11:45:00,18108.9,18112.35,18086.5,18087.1,0
2023-01-20 12:00:00,18086.35,18101.3,18084.3,18096.45,0
2023-01-20 12:15:00,18096.7,18110.75,18092.5,18108.6,0
2023-01-20 12:30:00,18108.8,18111.1,18086.35,18087.45,0
2023-01-20 12:45:00,18087.25,18095.95,18079.4,18092.95,0
2023-01-20 13:00:00,18092.75,18098.75,18088.2,18095.5,0
2023-01-20 13:15:00,18096.4,18105.95,18089.3,18090.9,0
2023-01-20 13:30:00,18091.2,18092.6,18074.45,18075.45,0
2023-01-20 13:45:00,18075.65,18084.1,18055.65,18056.15,0
2023-01-20 14:00:00,18056.15,18062.0,18042.85,18060.7,0
2023-01-20 14:15:00,18060.05,18065.1,18044.45,18051.95,0
2023-01-20 14:30:00,18051.5,18053.55,18019.1,18023.95,0
2023-01-20 14:45:00,18023.8,18056.0,18023.3,18049.4,0
2023-01-20 15:00:00,18050.4,18054.25,18020.05,18029.35,0
2023-01-20 15:15:00,18029.45,18032.75,18017.45,18027.3,0
2023-01-23 09:15:00,18118.45,18118.45,18064.75,18097.7,0
2023-01-23 09:30:00,18098.1,18138.45,18098.1,18125.25,0
2023-01-23 09:45:00,18126.2,18161.6,18125.8,18154.9,0
2023-01-23 10:00:00,18155.0,18161.7,18142.7,18148.65,0
2023-01-23 10:15:00,18148.3,18156.75,18142.6,18150.05,0
2023-01-23 10:30:00,18149.75,18155.65,18135.5,18137.15,0
2023-01-23 10:45:00,18137.0,18148.2,18133.45,18148.0,0
2023-01-23 11:00:00,18147.9,18151.35,18134.3,18134.3,0
2023-01-23 11:15:00,18134.6,18141.2,18127.15,18134.7,0
2023-01-23 11:30:00,18135.1,18143.9,18129.75,18139.0,0
2023-01-23 11:45:00,18139.1,18143.85,18123.25,18124.45,0
2023-01-23 12:00:00,18125.05,18131.65,18108.95,18112.75,0
2023-01-23 12:15:00,18112.75,18116.45,18103.25,18110.95,0
2023-01-23 12:30:00,18111.35,18112.05,18098.3,18099.85,0
2023-01-23 12:45:00,18099.2,18107.1,18089.15,18094.55,0
2023-01-23 13:00:00,18094.3,18096.9,18078.6,18087.45,0
2023-01-23 13:15:00,18087.45,18105.75,18086.25,18104.05,0
2023-01-23 13:30:00,18104.1,18122.05,18099.0,18120.65,0
2023-01-23 13:45:00,18119.7,18123.95,18109.45,18115.15,0
2023-01-23 14:00:00,18114.45,18128.2,18114.45,18123.65,0
2023-01-23 14:15:00,18123.05,18136.35,18108.45,18126.2,0
2023-01-23 14:30:00,18125.65,18131.55,18110.9,18115.45,0
2023-01-23 14:45:00,18116.25,18128.75,18107.8,18108.9,0
2023-01-23 15:00:00,18109.8,18131.3,18100.6,18123.75,0
